  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029740 99999 201708190820 110   9 ***  50 *** * * *  6.2 16 ** ** ** ** ** ** ** *   64   63 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708190850 100   9 ***  55 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   61 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708190900 115  11  16   8 BKN * * * 18.8 02 ** ** ** ** ** ** ** 8   67   63 1009.2 ***** 1002.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708190920 100  11 ***  50 *** * * *  6.2 16 ** ** ** ** ** ** ** *   66   63 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708190950 110  14 ***  50 *** * * *  6.2 80 ** ** ** ** ** ** ** *   66   63 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191000 117  15  21 722 SCT * * * 20.4 ** ** ** ** 81 ** ** ** *   66   63 1008.4 ***** 1002.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708191020 990   9 ***  55 *** * * *  6.2 16 ** ** ** ** ** ** ** *   66   63 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191050 100  11 ***  55 *** * * *  6.2 80 ** ** ** ** ** ** ** *   68   64 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191100 115  15  19  47 BKN * * * 15.1 ** ** ** ** 81 ** ** ** *   66   64 1007.6 ***** 1001.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708191120 110  11 ***  40 *** * * *  6.2 80 ** ** ** ** ** ** ** *   68   64 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191150 110   9 ***  36 *** * * *  6.2 80 ** ** ** ** ** ** ** *   68   64 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191200 132  11  15  32 OVC * * *  9.4 80 ** ** ** ** ** ** ** 8   67   64 1007.6 ***** 1001.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708191220 110  10 ***  35 *** * * *  6.2 95 ** ** ** ** ** ** ** *   68   64 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191250 990  11 ***  36 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   64 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191300 177  12  19  23 BKN * * * 13.7 ** ** ** ** 23 ** ** ** *   68   65 1007.5 ***** 1001.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708191320 170  11 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   66 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191350 190  20 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   66 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191400 197  18  24  19 BKN * * * 15.9 ** ** ** ** 00 ** ** ** *   71   65 1007.4 ***** 1001.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708191420 190  18 ***  25 *** * * *  6.2 16 ** ** ** ** ** ** ** *   72   64 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191450 200  21 *** 160 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   61 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191500 214  19  28 *** BKN * * * 15.6 01 ** ** ** ** ** ** ** 8   71   60 1007.6 ***** 1001.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708191520 200  20 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   59 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191550 200  21 *** 140 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   59 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191600 218  19  26 115 BKN * * * 30.1 ** ** ** ** 00 ** ** ** *   66   59 1009.1 ***** 1002.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708191620 200  18 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191650 200  18 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191700 219  15  21 *** BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   64   58 1009.3 ***** 1002.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708191720 210  15 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191750 210  13 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191800 221  13  18 *** BKN * * * 25.0 01 ** ** ** ** ** ** ** 9   63   59 1009.6 ***** 1003.2  73  63  0.00 ***** ***** *****  0 
029740 99999 201708191820 200  14 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191850 210  14 *** 160 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191900 214  12  16 *** BKN * * * 25.0 ** ** ** ** 00 ** ** ** *   63   59 1010.4 ***** 1004.0 *** *** ***** ***** ***** *****  0 
029740 99999 201708191920 200  13 *** 160 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708191950 210  13 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708192000 221  11  16  13 BKN * * * 24.4 ** ** ** ** 00 ** ** ** *   63   60 1010.9 ***** 1004.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708192020 210  13 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708192050 210  14 *** 140 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708192100 225  13  20 *** BKN * * * 25.0 02 ** ** ** ** ** ** ** 2   63   59 1011.3 ***** 1004.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708192120 210  13 *** 140 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708192150 210  14 *** 130 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708192200 219  12  17 *** OVC * * * 25.6 ** ** ** ** 00 ** ** ** *   63   60 1011.7 ***** 1005.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708192220 200  13 *** 140 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708192250 190  11 *** 140 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708192300 205  12  15 722 SCT * * * 26.0 ** ** ** ** 00 ** ** ** *   63   59 1011.7 ***** 1005.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708192320 190  10 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708192350 200  11 *** 140 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200000 213  11  15 *** BKN * * * 25.0 02 ** ** ** ** ** ** ** 2   62   59 1011.9 ***** 1005.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708200020 200  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200050 210  13 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200100 217  12  17  12 BKN * * * 21.1 ** ** ** ** 00 ** ** ** *   62   59 1012.1 ***** 1005.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708200120 210  13 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200150 200   9 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200200 214  10  15 722 SCT * * * 17.1 ** ** ** ** 00 ** ** ** *   61   58 1012.2 ***** 1005.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708200220 190  10 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200250 190  10 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200300 206  11  15 722 SCT * * * 25.0 02 ** ** ** ** ** ** ** 1   60   58 1012.7 ***** 1006.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708200320 190  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200350 190  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200400 210  11 *** *** *** * * * 18.8 ** ** ** ** 00 ** ** ** *   60   58 1013.1 ***** 1006.7 *** *** ***** ***** ***** ***** ** 
029740 99999 201708200420 190  10 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200450 210   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200500 222   9  11 722 CLR * * * 28.9 ** ** ** ** 00 ** ** ** *   61   56 1013.8 ***** 1007.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708200520 210  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200550 220  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   54 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200600 233  11  14 *** BKN * * * 25.0 03 ** ** ** ** ** ** ** 1   64   53 1013.9 ***** 1007.5  64  60  0.00 ***** ***** *****  0 
029740 99999 201708200620 220  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   52 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200650 220  13 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200700 222  12  17 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   65   53 1014.2 ***** 1007.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708200720 210  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200750 190  15 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200800 210  15  20 722 SCT * * * 28.3 ** ** ** ** 00 ** ** ** *   67   51 1014.5 ***** 1008.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708200820 200  14 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200850 220  14 *** 150 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200900 194  13  19 *** BKN * * * 31.2 15 ** ** ** ** ** ** ** 2   67   55 1014.7 ***** 1008.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708200920 180  16 ***  25 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708200950 180  16 ***  25 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201000 193  18  24  19 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   66   58 1014.7 ***** 1008.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708201020 180  16 ***  25 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201050 990  14 ***  30 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201100 205  13  22  24 BKN * * * 29.0 ** ** ** ** 00 ** ** ** *   67   55 1014.9 ***** 1008.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708201120 170  18 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201150 170  17 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   57 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201200 189  19  27 *** BKN * * * 31.2 02 ** ** ** ** ** ** ** 2   66   54 1014.9 ***** 1008.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708201220 180  20 ***  80 *** * * *  6.2 80 ** ** ** ** ** ** ** *   66   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201250 190  17 ***  80 *** * * *  6.2 80 ** ** ** ** ** ** ** *   64   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201300 219  19  28  21 BKN * * *  2.9 ** ** ** ** 63 ** ** ** *   60   58 1015.4 ***** 1009.0 *** *** ***** ***** ***** *****  0 
029740 99999 201708201320 200  11 ***  60 *** * * *  6.2 16 ** ** ** ** ** ** ** *   61   57 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201350 180  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   57 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201400 207  13  18 722 SCT * * * 31.2 ** ** ** ** 23 ** ** ** *   64   56 1015.1 ***** 1008.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708201420 200  15 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   57 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201450 200  15 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201500 219  14  20 *** BKN * * * 31.2 02 ** ** ** ** ** ** ** 8   64   55 1014.9 ***** 1008.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708201520 210  14 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201550 210  10 *** 170 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201600 225   9  15 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   64   55 1014.6 ***** 1008.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708201620 200  11 *** 170 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201650 200  11 *** 170 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201700 218  11  16 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   63   54 1014.7 ***** 1008.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708201720 200  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201750 190   9 *** 180 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201800 196  10  13 *** BKN * * * 31.2 02 ** ** ** ** ** ** ** 8   61   55 1014.8 ***** 1008.4  69  60  0.00 ***** ***** *****  0 
029740 99999 201708201820 180   9 *** 180 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201850 190   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201900 188   8 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   60   56 1014.9 ***** 1008.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708201920 170   9 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708201950 180   7 *** 180 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708202000 196   6 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   60   56 1014.7 ***** 1008.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708202020 180   7 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708202050 990   5 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708202100 176   5 *** *** BKN * * * 31.2 02 ** ** ** ** ** ** ** 2   60   57 1014.5 ***** 1008.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708202120 990   3 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708202150 110   3 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708202200 155   3 *** 722 SCT * * * 23.6 ** ** ** ** 00 ** ** ** *   58   57 1014.2 ***** 1007.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708202220 990   2 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708202250 080   2 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708202300 124   4 *** 722 CLR * * * 16.5 ** ** ** ** 00 ** ** ** *   56   55 1014.1 ***** 1007.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708202320 100   2 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708202350 120   5 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210000 135   6 *** *** BKN * * * 18.8 01 ** ** ** ** ** ** ** 2   56   55 1014.2 ***** 1007.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708210020 120   2 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   55 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210050 130   5 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210100 139   5 *** 722 CLR * * * 16.8 ** ** ** ** 00 ** ** ** *   57   56 1014.0 ***** 1007.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708210120 140   6 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   54 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210150 110   3 *** 170 *** * * *  6.2 12 ** ** ** ** ** ** ** *   55   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210200 148   4 *** 722 CLR * * *  6.8 ** ** ** ** 00 ** ** ** *   55   55 1013.8 ***** 1007.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708210220 110   3 *** 170 *** * * *  6.2 12 ** ** ** ** ** ** ** *   55   54 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210250 120   5 *** 722 CLR * * *  6.2 11 ** ** ** ** ** ** ** *   55   54 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210300 134   7 *** *** BKN * * *  6.2 46 ** ** ** ** ** ** ** 2   55   55 1013.7 ***** 1007.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708210320 130   5 *** 100 *** * * *  6.2 11 ** ** ** ** ** ** ** *   55   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210350 100   5 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210400 129   4 *** 722 SCT * * *  7.8 ** ** ** ** 00 ** ** ** *   57   57 1013.7 ***** 1007.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708210420 990   3 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210450 110   5 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   57 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210500 137   4 ***   6 BKN * * * 10.0 ** ** ** ** 00 ** ** ** *   59   58 1013.4 ***** 1007.0 *** *** ***** ***** ***** *****  0 
029740 99999 201708210520 990   3 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   59 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210550 990   5 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708210600 171   6 *** *** BKN * * * 12.5 02 ** ** ** ** ** ** ** 4   61   59 1013.4 ***** 1007.0  61  54  0.00 ***** ***** *****  0 
